text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"Lo habéis intentando al menos Fnatic.
GG
#Worlds2019 https://t.co/I9r2FMmCGV",FALSE,4,NA,2019-10-26T17:15:58Z,FALSE,NA,1188142237101842437,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yisus1926,1,FALSE,FALSE,NA,NA
"Einfach mal Ryze bannen, ist nicht das erste Game das der Probleme macht. #Worlds2019",FALSE,0,NA,2019-10-26T17:15:53Z,FALSE,NA,1188142214884532225,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mystirial,0,FALSE,FALSE,NA,NA
«Y esas transformaciones imprescindibles para que en España realmente hubiera democracia y se comenzara a implantar… https://t.co/IJxkxn50jF,FALSE,6,NA,2019-10-26T17:15:53Z,TRUE,NA,1188142214372827137,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiercolesRepubl,12,FALSE,FALSE,NA,NA
Ban FUCKING RYZE #Worlds2019 @FNATIC,FALSE,1,NA,2019-10-26T17:15:48Z,FALSE,NA,1188142193145454595,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YYBeerusYY,0,FALSE,FALSE,NA,NA
"RT @InvenGlobal: [#Worlds2019] @invgaming TheShy artwork by 汤 晓.

https://t.co/jH3i8JLhgb https://t.co/KHlQVjaOwH",FALSE,0,NA,2019-10-26T17:15:48Z,FALSE,NA,1188142192776355840,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yunagioh,58,TRUE,FALSE,NA,NA
"RT @invgaming: #Worlds2019 knockout stage

We have managed to take down worthy opponent Griffin with 3:1 and advance to semifinals!! 

Our…",FALSE,0,NA,2019-10-26T17:15:46Z,FALSE,NA,1188142187084681218,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Darkkyster,93,TRUE,FALSE,NA,NA
"Hay que subnormal para dejar abierto a Ryze todas las partidas, sinceramente. #Worlds2019",FALSE,1,NA,2019-10-26T17:15:46Z,FALSE,NA,1188142184702337027,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JoseGC26,0,FALSE,FALSE,NA,NA
RT @lolesports: The Garen hover from @RekklesLoL 😅 #Worlds2019 https://t.co/O9gShOdhab,FALSE,0,NA,2019-10-26T17:15:43Z,FALSE,NA,1188142174254305282,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Voretheworld,145,TRUE,FALSE,NA,NA
"Now that Ryze got his skin to sell and his moment of glory at worlds, can we make him a real champ and not some ful… https://t.co/E80hoebf8B",FALSE,0,NA,2019-10-26T17:15:42Z,TRUE,NA,1188142168944398337,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fra_kingofsloth,0,FALSE,FALSE,NA,NA
Why are FNC baiting me to think they're actually gonna reverse sweep? :( #Worlds2019,FALSE,0,NA,2019-10-26T17:15:40Z,FALSE,NA,1188142159901446146,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",adorabletrash_,0,FALSE,FALSE,NA,NA
Buah que puto mal. Por que no baneáis a Ryze?!?? #Worlds2019,FALSE,0,NA,2019-10-26T17:15:38Z,FALSE,NA,1188142154230718466,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",edpp_97,0,FALSE,FALSE,NA,NA
"Errei tudo no bolão, so falta SKT perder pra splyce xD #Worlds2019",FALSE,0,NA,2019-10-26T17:15:37Z,FALSE,NA,1188142147360514052,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ryannfelixf2,0,FALSE,FALSE,NA,NA
«España puede volver a ser una república. Hay que decirlo más. No hay que tener miedo a proponer un proceso constit… https://t.co/No2NOt0TqT,FALSE,15,NA,2019-10-26T17:15:31Z,TRUE,NA,1188142125126426624,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiercolesRepubl,17,FALSE,FALSE,NA,NA
"RT @EXCEL: GIVE US SILVER SCRAPES @FNATIC 

⚡️
https://t.co/0a5Rk7amQg
⚡️
https://t.co/0a5Rk7amQg
⚡️
https://t.co/0a5Rk7amQg
⚡️
https://t.c…",FALSE,0,NA,2019-10-26T17:15:29Z,FALSE,NA,1188142116553101312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ursofunnylol,19,TRUE,FALSE,NA,NA
ケイルの時間になった！頑張れBwipo #worlds2019,FALSE,0,NA,2019-10-26T17:15:29Z,FALSE,NA,1188142113013108736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erekyun,0,FALSE,FALSE,NA,NA
Con motivo del #Worlds2019 rescato uno de mis primeros hilos sobre por qué los coreanos son tan buenos jugando a… https://t.co/tAtZ6Znuwq,FALSE,39,NA,2019-10-26T17:15:28Z,TRUE,NA,1188142111075504129,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",objetivocorea,8,FALSE,FALSE,NA,NA
"RT @MiercolesRepubl: «La monarquía fue la primera piedra del sistema postdictadura en España, el eslabón principal con el fascismo, y es po…",FALSE,0,NA,2019-10-26T17:15:26Z,FALSE,NA,1188142103852933122,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JGFrontelo1,10,TRUE,FALSE,NA,NA
"RT @Maria_la_Gata: La familia de Chispa busca desesperadamente a su perro al que Iberia ha perdido en Barajas https://t.co/7aBT5Gyjz6
#Feli…",FALSE,0,NA,2019-10-26T17:15:26Z,FALSE,NA,1188142103521611777,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aryalcala89,6,TRUE,FALSE,NA,NA
"RT @LVPesLoL: Entrevista con @mapash10 (analista jefe para @FNATIC).

Nos cuenta cómo está viendo el ambiente en Vistalegre, los entrenamie…",FALSE,0,NA,2019-10-26T17:15:26Z,FALSE,NA,1188142102418513920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",haraldorikson,6,TRUE,FALSE,NA,NA
"RT @MiercolesRepubl: «La monarquía fue la primera piedra del sistema postdictadura en España, el eslabón principal con el fascismo, y es po…",FALSE,0,NA,2019-10-26T17:15:25Z,FALSE,NA,1188142096399716352,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ruben_guerrero_,10,TRUE,FALSE,NA,NA
Jackeylove y sus dos pelotas de grande!!! (ni siquiera tenia la ulti de kayle desde antes) #Worlds2019… https://t.co/3G8VSWgw6L,FALSE,0,NA,2019-10-26T17:15:24Z,TRUE,NA,1188142095116197888,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ohbaby_duh,0,FALSE,FALSE,NA,NA
Fnatic has left the chat #Worlds2019 https://t.co/Ey7AflF5ug,FALSE,1,NA,2019-10-26T17:15:20Z,FALSE,NA,1188142076925480962,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kasperisherev1,0,FALSE,FALSE,NA,NA
Cassiopeia não acerta uma ult #Worlds2019,FALSE,0,NA,2019-10-26T17:15:19Z,FALSE,NA,1188142072060092416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ffcmath,0,FALSE,FALSE,NA,NA
"RT @FNATIC: THIS IS OUR TIME, THIS IS OUR REGION, THIS IS OUR WORLDS. #Worlds2019 #AlwaysFnatic

ESTA ES NUESTRA CASA, MADRID

https://t.co…",FALSE,0,NA,2019-10-26T17:15:18Z,FALSE,NA,1188142070541815808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hechodletras,282,TRUE,FALSE,NA,NA
Chavales hay que banear a Ryze #Worlds2019,FALSE,0,NA,2019-10-26T17:15:18Z,FALSE,NA,1188142067148578816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deme_gea,0,FALSE,FALSE,NA,NA
Why not ban ryze :( #Worlds2019,FALSE,0,NA,2019-10-26T17:15:18Z,FALSE,NA,1188142067119058944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cynicalbiish,0,FALSE,FALSE,NA,NA
RT @FNATIC: Well... #Worlds2019 https://t.co/Jv0duCagJn,FALSE,0,NA,2019-10-26T17:15:15Z,FALSE,NA,1188142054293028864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surprise19_98,1561,TRUE,FALSE,NA,NA
How I feel about Bwipo's performance. #Worlds2019 https://t.co/PmS8sOjqyM,FALSE,0,NA,2019-10-26T17:15:11Z,FALSE,NA,1188142041299111938,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LolScypher,0,FALSE,FALSE,NA,NA
"FPX identifica que veigar es un problema y lo banea, mientras que el ryze de doinb no ha sido baneado y revienta en… https://t.co/CY30fsjUOw",FALSE,3,NA,2019-10-26T17:15:09Z,TRUE,NA,1188142032973422598,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pablojc99,2,FALSE,FALSE,NA,NA
RT @sjokz: VAMOS! #WORLDS2019 🇪🇸 https://t.co/4xxh5oCVSI,FALSE,0,NA,2019-10-26T17:15:09Z,FALSE,NA,1188142029764726789,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thelast_One_12,1302,TRUE,FALSE,NA,NA
It is extremely disrespectful to leave Ryze open for Doinb or at least not try to take it away. He’s played 20 cham… https://t.co/UnR2toRExx,FALSE,1,NA,2019-10-26T17:15:08Z,TRUE,NA,1188142027697020934,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",g_troubleinc,0,FALSE,FALSE,NA,NA
FNATIC aren’t gonna be world champions this year. 😭 maybe if they dropped Yuumi garen 6 months ago it would have worked 🙃 #Worlds2019,FALSE,1,NA,2019-10-26T17:15:08Z,FALSE,NA,1188142027466334209,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmyMaaays,0,FALSE,FALSE,NA,NA
"RIP Fnatic y RIP a mis Picks.

GRACIAS DE NUEVO EUROPEOS #Worlds2019",FALSE,0,NA,2019-10-26T17:15:08Z,FALSE,NA,1188142026241515521,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DARCexe,0,FALSE,FALSE,NA,NA
"Ah nego tô triste, acordei tarde e perdi as quartas do #Worlds2019",FALSE,2,NA,2019-10-26T17:15:06Z,FALSE,NA,1188142017429331970,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Penguinsd15,0,FALSE,FALSE,NA,NA
RT @snowbirdtbh: #Worlds2019 https://t.co/s9gvlVU8a3,FALSE,0,NA,2019-10-26T17:15:04Z,FALSE,NA,1188142010319945730,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Nicolaslebillan,13,TRUE,FALSE,NA,NA
"Aparece el diablo. ¡Cuatro kills para @fpx_esports y Nashor! 

📺 https://t.co/vMMCKyK378

#WorldsCuartosMadrid… https://t.co/qg2MVqWs1b",FALSE,17,NA,2019-10-26T17:15:04Z,TRUE,NA,1188142008570957825,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",LVPesLoL,2,FALSE,FALSE,NA,NA
"QF3-G4 Stats @ 30 minutes
@FPX_Esports🇨🇳
Kills - 15
Towers - 6
Dragons - 4
Heralds/Barons - 1
@FNATIC🇬🇧
Kills - 8
T… https://t.co/gWekWqHGXx",FALSE,2,NA,2019-10-26T17:15:00Z,TRUE,NA,1188141994658414592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LoL_WorldEvents,0,FALSE,FALSE,NA,NA
"RT @InvenGlobal: [#Worlds2019] Quarterfinal Press Conference - @invgaming Rookie: ""I’d like to face EU in the semis and win. I wonder how t…",FALSE,0,NA,2019-10-26T17:14:59Z,FALSE,NA,1188141987687555072,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BlogOfLOL,8,TRUE,FALSE,NA,NA
"For a potential game 5:
B_N R_ZE 
#Worlds2019 #FNCWIN",FALSE,0,NA,2019-10-26T17:14:58Z,FALSE,NA,1188141985942724609,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",creeepz_,0,FALSE,FALSE,NA,NA
RT @maisesportsbr: A torcida da @FNATIC não desanima #Worlds2019 https://t.co/YUDvhVp3RJ,FALSE,0,NA,2019-10-26T17:14:58Z,FALSE,NA,1188141984562794498,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZangsGM,8,TRUE,FALSE,NA,NA
RT @InvestitD: DEMANDA COMPETENCIAL: REACCIONES de Presidente y ExCONGRESISTAS también ... https://t.co/WsCaUo61f7 vía @YouTube #martinvizc…,FALSE,0,NA,2019-10-26T17:14:57Z,FALSE,NA,1188141980615872513,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",InvestitD,1,TRUE,FALSE,NA,NA
RT @lolesports: .@FPX_Esports secure the Baron and take down two! #Worlds2019 https://t.co/rGpVxtppgC,FALSE,0,NA,2019-10-26T17:14:53Z,FALSE,NA,1188141963926745088,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BlogOfLOL,22,TRUE,FALSE,NA,NA
RT @FNATIC: Well... #Worlds2019 https://t.co/Jv0duCagJn,FALSE,0,NA,2019-10-26T17:14:52Z,FALSE,NA,1188141961343094787,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Goshyy2,1561,TRUE,FALSE,NA,NA
RT @lolesports: The Garen hover from @RekklesLoL 😅 #Worlds2019 https://t.co/O9gShOdhab,FALSE,0,NA,2019-10-26T17:14:49Z,FALSE,NA,1188141946935664640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PPauxd,145,TRUE,FALSE,NA,NA
"RT @lol_es: Nosotros creemos. #Worlds2019 

@FNATIC pone el 2-1 y busca la remontada contra @FPX_Esports 

📺 https://t.co/z0Ql8SvWiZ https:…",FALSE,0,NA,2019-10-26T17:14:48Z,FALSE,NA,1188141942741315584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VistalegreMad,64,TRUE,FALSE,NA,NA
RT @aliciaouteiralf: Fnatic está jugando ahora la típica partida de pechoantartida #Worlds2019,FALSE,0,NA,2019-10-26T17:14:43Z,FALSE,NA,1188141924059881473,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alfielimon,1,TRUE,FALSE,NA,NA
RT @YellOwStaRL0L: Ryze Phoenix Ryze! #Worlds2019,FALSE,0,NA,2019-10-26T17:14:43Z,FALSE,NA,1188141921773985793,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",xKatylicious,9,TRUE,FALSE,NA,NA
RT @Yamazuya: So I have a feeling my pickems are already doomed. Hopefully not. #Worlds2019,FALSE,0,NA,2019-10-26T17:14:42Z,FALSE,NA,1188141919756574722,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LingLing_san,1,TRUE,FALSE,NA,NA
"RT @EmpolgouCBLOL: Gloriosos momentos do League of Legends

#Worlds2019 https://t.co/Yeae3wKe8o",FALSE,0,NA,2019-10-26T17:14:42Z,FALSE,NA,1188141917525159937,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",janilsonjunior5,47,TRUE,FALSE,NA,NA
DEMANDA COMPETENCIAL: REACCIONES de Presidente y ExCONGRESISTAS también ... https://t.co/WsCaUo61f7 vía @YouTube… https://t.co/aPY4sSxtk3,FALSE,1,NA,2019-10-26T17:14:41Z,TRUE,NA,1188141914996072449,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",InvestitD,1,FALSE,FALSE,NA,NA
グラガスのultがハズレると素直に下がるのね　やっぱりキーなんだね　#worlds2019,FALSE,0,NA,2019-10-26T17:14:40Z,FALSE,NA,1188141910742814720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erekyun,0,FALSE,FALSE,NA,NA
"RT @NastyFoxLoL: Fnatic se ha perdido algunas clases
#Worlds2019 https://t.co/bt5mXvA5w4",FALSE,0,NA,2019-10-26T17:14:39Z,FALSE,NA,1188141906313777158,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EnriqueShikari,107,TRUE,FALSE,NA,NA
Bueno lo intentamos #Worlds2019  #FNCWIN,FALSE,0,NA,2019-10-26T17:14:38Z,FALSE,NA,1188141901108699138,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sergio_hoyos97,1,FALSE,FALSE,NA,NA
Still makes me wonder why Ryze isn't denied for Doinb. #Worlds2019,FALSE,0,NA,2019-10-26T17:14:38Z,FALSE,NA,1188141899736997888,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ricomambo_no5,0,FALSE,FALSE,NA,NA
looks like rekkless's gonna cry again 😂😂 @FNATIC #Worlds2019,FALSE,0,NA,2019-10-26T17:14:38Z,FALSE,NA,1188141899531440128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HaroldObarra,0,FALSE,FALSE,NA,NA
RT @kfcgaming: Faker and Humanoid arriving for #Worlds2019 https://t.co/Cc9OQb3rMp,FALSE,0,NA,2019-10-26T17:14:37Z,FALSE,NA,1188141895593148416,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ericbadnboujee,7,TRUE,FALSE,NA,NA
"Should've banned DoinB Ryze / Renekton every single game lol #Worlds2019  @FNATIC 
Just ban their super insane comfort picks  .",FALSE,0,NA,2019-10-26T17:14:36Z,FALSE,NA,1188141893340794882,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",YHueks,0,FALSE,FALSE,NA,NA
"2002, the Angel's had the Rally Monkey that won them a World Series. 

2019, Nationals have Baby Shark and they are… https://t.co/STYxC09nDX",FALSE,0,NA,2019-10-26T17:14:35Z,TRUE,NA,1188141889599528960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vic_Muscat802,0,FALSE,FALSE,NA,NA
"RT @Maria_la_Gata: La familia de Chispa busca desesperadamente a su perro al que Iberia ha perdido en Barajas https://t.co/7aBT5Gyjz6
#Feli…",FALSE,0,NA,2019-10-26T17:14:34Z,FALSE,NA,1188141885572956160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",teretocos,6,TRUE,FALSE,NA,NA
"«La monarquía fue la primera piedra del sistema postdictadura en España, el eslabón principal con el fascismo, y es… https://t.co/ZGbol9w9Xt",FALSE,7,NA,2019-10-26T17:14:33Z,TRUE,NA,1188141879721975808,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiercolesRepubl,10,FALSE,FALSE,NA,NA
"FPX, CONTE COMIGO PRA TUDO SEUS LINDOS #Worlds2019",FALSE,0,NA,2019-10-26T17:14:32Z,FALSE,NA,1188141877108920320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ilumicorn,0,FALSE,FALSE,NA,NA
RT @FNATIC: We live and die for this crowd. #Worlds2019 https://t.co/HkVA32ddVg,FALSE,0,NA,2019-10-26T17:14:32Z,FALSE,NA,1188141877100339200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MailanReiser,181,TRUE,FALSE,NA,NA
So I have a feeling my pickems are already doomed. Hopefully not. #Worlds2019,FALSE,2,NA,2019-10-26T17:14:32Z,FALSE,NA,1188141876731359233,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Yamazuya,1,FALSE,FALSE,NA,NA
"Told you its Ryze.... #Worlds2019 
If @FNATIC doesnt get it after 4 Games i dont know when.
Jesus...",FALSE,0,NA,2019-10-26T17:14:30Z,FALSE,NA,1188141868892282881,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Compli_Katy,0,FALSE,FALSE,NA,NA
#Worlds2019 ryze es una bestia haciendo daño!,FALSE,0,NA,2019-10-26T17:14:30Z,FALSE,NA,1188141868871278596,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",javierruizdelg1,0,FALSE,FALSE,NA,NA
RT @lolesports: .@FPX_Esports secure the Baron and take down two! #Worlds2019 https://t.co/rGpVxtppgC,FALSE,0,NA,2019-10-26T17:14:29Z,FALSE,NA,1188141863259082752,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",anmmbr,22,TRUE,FALSE,NA,NA
eu to com tanto odio do bwipo pqp. #Worlds2019,FALSE,0,NA,2019-10-26T17:14:27Z,FALSE,NA,1188141854635839491,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",janilsonjunior5,0,FALSE,FALSE,NA,NA
RT @lolesports: .@FPX_Esports secure the Baron and take down two! #Worlds2019 https://t.co/rGpVxtppgC,FALSE,0,NA,2019-10-26T17:14:26Z,FALSE,NA,1188141852408479744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kero_moriya,22,TRUE,FALSE,NA,NA
@JoeyYoungbuck  is a genius. letting Ryze go every game! such a 400 iq move! how do you do it man? #Worlds2019,FALSE,0,JoeyYoungbuck,2019-10-26T17:14:22Z,FALSE,NA,1188141833173393408,742842450,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",the_killerkhan,0,FALSE,FALSE,NA,NA
RT @YellOwStaRL0L: Ryze Phoenix Ryze! #Worlds2019,FALSE,0,NA,2019-10-26T17:14:20Z,FALSE,NA,1188141827385384963,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Windforcelol,9,TRUE,FALSE,NA,NA
FNC le dejaste un pick súper free es obvio que te van a volver a garchar #Worlds2019 #fnatic,FALSE,0,NA,2019-10-26T17:14:18Z,FALSE,NA,1188141815893037056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HijoDelTabi,0,FALSE,FALSE,NA,NA
No entiendo porque FNATIC no ha baneado a Ryze... #Worlds2019,FALSE,1,NA,2019-10-26T17:14:17Z,FALSE,NA,1188141814752169985,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BoogerGG,0,FALSE,FALSE,NA,NA
"«A pesar de los errores, si no hubiera ganado la dictadura y se hubiera mantenido la República, este país sería dis… https://t.co/381rWMjdsc",FALSE,11,NA,2019-10-26T17:14:16Z,TRUE,NA,1188141809370894339,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MiercolesRepubl,6,FALSE,FALSE,NA,NA
RT @lolesports: .@FPX_Esports secure the Baron and take down two! #Worlds2019 https://t.co/rGpVxtppgC,FALSE,0,NA,2019-10-26T17:14:16Z,FALSE,NA,1188141808095768578,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Windforcelol,22,TRUE,FALSE,NA,NA
RT @lolesports: .@FPX_Esports secure the Baron and take down two! #Worlds2019 https://t.co/rGpVxtppgC,FALSE,0,NA,2019-10-26T17:14:15Z,FALSE,NA,1188141806157881344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Medrano_49,22,TRUE,FALSE,NA,NA
@Voyboy FPX Doinb using that Rylai’s tech! #Worlds2019,FALSE,0,Voyboy,2019-10-26T17:14:15Z,FALSE,NA,1188141805553905664,386650599,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MantasPeter,0,FALSE,FALSE,NA,NA
Eu juro por tudo que é mais sagrado que a minha Kayle é melhor que a do Bwipo #Worlds2019,FALSE,2,NA,2019-10-26T17:14:15Z,FALSE,NA,1188141805012955137,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HeeloGF,0,FALSE,FALSE,NA,NA
Doinb es una bestia #Worlds2019,FALSE,0,NA,2019-10-26T17:14:12Z,FALSE,NA,1188141790580396032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",josechepilla,0,FALSE,FALSE,NA,NA
RT @YellOwStaRL0L: Ryze Phoenix Ryze! #Worlds2019,FALSE,0,NA,2019-10-26T17:14:10Z,FALSE,NA,1188141784897073154,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GGMaple_,9,TRUE,FALSE,NA,NA
RT @lolesports: When you've accepted your fate... #Worlds2019 https://t.co/QxjznZBg3N,FALSE,0,NA,2019-10-26T17:14:07Z,FALSE,NA,1188141772871913473,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",uhKingsley,716,TRUE,FALSE,NA,NA
"RT @SummonersInnDE: [Werbung]

Ryze kann andere Champions verschwinden lassen😨

#Worlds2019 / #WorldsGER
📺 https://t.co/uXpKlY08LR https://…",FALSE,0,NA,2019-10-26T17:14:07Z,FALSE,NA,1188141769726267393,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bumsbirne123,2,TRUE,FALSE,NA,NA
RT @atantalas: Fashionistas still in it #Worlds2019 https://t.co/LRfMgDYWm7,FALSE,0,NA,2019-10-26T17:14:07Z,FALSE,NA,1188141769638191104,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kokki8y,11,TRUE,FALSE,NA,NA
FNC's draft was such a big oof. #Worlds2019,FALSE,1,NA,2019-10-26T17:14:05Z,FALSE,NA,1188141761945751552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YesterdawgLoL,0,FALSE,FALSE,NA,NA
"RT @Winther_Jay: Fnatic are just not good enough for worlds, Drastic changes must be made or they will never be strong enough. As a fan fro…",FALSE,0,NA,2019-10-26T17:14:03Z,FALSE,NA,1188141753871806465,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PauloFCPC,1,TRUE,FALSE,NA,NA
"RT @InvenGlobal: [#Worlds2019] Quarterfinal Press Conference - @invgaming Rookie: ""I’d like to face EU in the semis and win. I wonder how t…",FALSE,0,NA,2019-10-26T17:14:02Z,FALSE,NA,1188141748184158209,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VANVANprj,8,TRUE,FALSE,NA,NA
"RT @MomentsES: ⚡️ ¡Qué series nos ha dejado #Worlds2019! 

Mira qué se dice del evento aquí 👇 

https://t.co/Bq72RCh01l",FALSE,0,NA,2019-10-26T17:14:01Z,FALSE,NA,1188141746515075073,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_Devilwaffle,10,TRUE,FALSE,NA,NA
